,MaKH,label
55287,300917183,0
55288,301361680,0
55289,301609915,0
55290,302232226,0
55291,302494630,0
55292,302525879,1
55293,302960079,0
55294,303235225,1
55295,307089014,0
55296,308747156,0
55297,308927433,0
55298,308950715,0
55299,309042993,0
55300,309257031,0
55301,309687080,0
55302,309730057,0
55303,309753073,0
55304,309804377,0
55305,309860096,0
55306,311166193,0
55307,311204323,0
55308,311280353,0
55309,311357924,0
55310,311442640,0
55311,311556324,0
55312,311563511,0
55313,311574900,0
55314,311585727,0
55315,311807589,0
55316,312292456,0
55317,312593252,0
55318,313265163,0
55319,313451499,0
55320,313634211,0
55321,313969288,0
55322,314346562,0
55323,314793117,1
55324,315567345,0
55325,316037725,0
55326,319121321,0
55327,319457421,0
55328,321246733,0
55329,321633467,0
55330,322576161,1
55331,324407651,0
55332,324867148,0
55333,325475564,0
55334,326174179,0
55335,326184497,0
55336,326469079,0
55337,328370351,0
55338,328513317,0
55339,329284913,0
55340,329580446,0
55341,329781698,0
55342,329827703,0
55343,329833312,0
55344,329834079,0
55345,329835097,0
55346,330279042,0
55347,330616044,0
55348,331005357,0
55349,331541375,0
55350,333794316,0
55351,334961071,0
55352,339091003,0
55353,340863683,0
55354,341603640,0
55355,341886060,0
55356,343835340,0
55357,345267341,0
55358,345559421,0
55359,346556892,0
55360,346939692,0
55361,347013160,0
55362,347998920,0
55363,349858277,0
55364,351675471,1
55365,351828963,0
55366,352220443,0
55367,352258311,0
55368,353529913,0
55369,353793784,0
55370,355530198,0
55371,356834125,1
55372,490700,0
55373,502773,0
55374,745820,0
55375,885670,0
55376,896655,0
55377,1685261,1
55378,1992676,0
55379,2438976,1
55380,2467094,0
55381,2538855,0
55382,4874758,0
55383,5120984,0
55384,5895620,0
55385,5996199,0
55386,6208537,0
55387,6490635,1
55388,6889111,0
55389,7231517,0
55390,7257743,0
55391,7334723,0
55392,7551577,0
55393,8113279,0
55394,8473980,0
55395,8984109,0
55396,9289386,0
55397,9645346,0
55398,9741803,0
55399,11255222,0
55400,11419763,0
55401,11661225,0
55402,12932920,0
55403,14243127,0
55404,15723239,0
55405,17119494,0
55406,17579759,0
55407,19752496,0
55408,22827240,0
55409,24917154,0
55410,26036356,0
55411,27222653,0
55412,27684198,0
55413,27709443,0
55414,29996480,0
55415,30101810,0
55416,30118019,0
55417,30185787,0
55418,33329126,1
55419,54664634,1
55420,88335132,0
55421,92543022,0
55422,94275411,0
55423,97492620,0
55424,100425819,0
55425,106343087,0
55426,110885196,0
55427,114950133,0
55428,115195883,0
55429,117571720,0
55430,119060165,0
55431,119165680,0
55432,120456371,0
55433,120590218,1
55434,120768138,0
55435,121441206,0
55436,123890059,1
55437,124308388,0
55438,125456900,0
55439,126185778,0
55440,132755121,0
55441,134455971,0
55442,137001379,1
55443,137804331,0
55444,140492242,1
55445,143874477,0
55446,144293462,1
55447,145611556,0
55448,149101717,0
55449,149713948,1
55450,151296849,1
55451,152597549,1
55452,154601796,0
55453,154764304,0
55454,155513740,0
55455,156825970,0
55456,165186351,0
55457,165779562,0
55458,166559816,0
55459,168373163,0
55460,168655212,1
55461,170905293,1
55462,177837823,1
55463,178029215,1
55464,178373525,1
55465,180286982,0
55466,183218637,0
55467,183355320,0
55468,183971174,1
55469,185116613,0
55470,185482737,0
55471,185587915,0
55472,186060419,0
55473,186645960,0
55474,187786498,0
55475,192998446,0
55476,193047969,0
55477,197273047,0
55478,200173312,0
55479,200266078,0
55480,200945600,0
55481,202153562,0
55482,202160096,0
55483,202720391,0
55484,202722442,0
55485,202727648,1
55486,203079397,0
55487,203453593,0
55488,205163350,0
55489,205928578,0
55490,206030976,1
55491,206667377,1
55492,206918362,1
55493,207282667,0
55494,207490422,1
55495,207568413,1
55496,208438108,0
55497,208978835,0
55498,209674034,0
55499,209715917,0
55500,209757549,1
55501,211264752,0
55502,214912403,1
55503,215003053,0
55504,215041392,0
55505,217607425,0
55506,218381420,1
55507,219545762,0
55508,221220649,0
55509,221342980,0
55510,222117368,0
55511,222681424,0
55512,225678777,0
55513,225731737,1
55514,227023005,0
55515,228262971,1
55516,228498532,1
55517,228557675,0
55518,228563325,1
55519,228576530,1
55520,232180155,1
55521,232318972,0
55522,236582478,0
55523,237924348,0
55524,239726984,0
55525,240891370,0
55526,242493718,0
55527,245173670,0
55528,246607214,1
55529,247164570,0
55530,247297597,0
55531,248543761,0
55532,250086026,0
55533,250117928,0
55534,250456453,0
55535,251755507,0
55536,252077990,0
55537,252619499,0
55538,252620943,0
55539,252811451,0
55540,252957310,0
55541,252980898,0
55542,254923844,0
55543,255824394,0
55544,255982548,0
55545,257788996,0
55546,259847083,0
55547,260397215,0
55548,262022204,0
55549,262726020,0
55550,262987284,0
55551,263417767,1
55552,267154349,0
55553,267329401,1
55554,268037421,0
55555,270739497,0
55556,270759980,0
55557,271240845,0
55558,271832349,0
55559,272975564,0
55560,273796953,1
55561,275275654,0
55562,275799167,0
55563,276196506,0
55564,276320224,0
55565,276515233,0
55566,276517360,0
55567,277471733,0
55568,278310998,0
55569,279933541,0
55570,280194499,0
55571,280707363,0
55572,280739251,0
55573,280763563,0
55574,281162883,0
55575,283123295,0
55576,284591102,0
55577,285261041,0
55578,286806824,0
55579,288110724,0
55580,288247773,0
55581,288432184,0
55582,288604036,1
55583,288842884,1
55584,289889059,0
55585,291681904,1
55586,293850171,0
55587,294344569,1
55588,295645180,0
55589,296573449,0
55590,297056979,0
55591,297118064,0
55592,297191884,0
55593,297978244,0
55594,298085850,0
55595,298408325,0
55596,298833245,0
55597,298973473,0
55598,299134062,1
55599,299311660,1
55600,299429948,1
55601,299467067,1
55602,299545211,1
55603,299638111,1
55604,299663726,1
55605,299810824,1
55606,300056082,1
55607,301030891,1
55608,301981363,0
55609,302376400,1
55610,304156701,0
55611,305361822,0
55612,308242601,0
55613,308926130,0
55614,309051322,0
55615,309315704,0
55616,309328701,0
55617,309536736,0
55618,310329279,0
55619,310818608,0
55620,311519039,0
55621,311523779,0
55622,311994473,0
55623,313193073,0
55624,313421975,0
55625,313475940,0
55626,315222270,0
55627,317527480,0
55628,317804022,0
55629,318891644,0
55630,320602992,0
55631,320841093,0
55632,320942770,1
55633,321011528,0
55634,321194605,0
55635,324411183,0
55636,324569083,0
55637,326164629,0
55638,326401508,0
55639,326700930,0
55640,326940308,0
55641,326951307,0
55642,327239201,0
55643,328730056,0
55644,329005692,0
55645,329116245,0
55646,329435809,0
55647,329825535,0
55648,329827064,0
55649,329834122,0
55650,329834172,0
55651,329836895,0
55652,329918576,0
55653,329934996,0
55654,329954544,0
55655,330129065,0
55656,330195040,0
55657,330270682,0
55658,330368934,0
55659,330941839,0
55660,332056585,0
55661,332445097,1
55662,333459978,0
55663,336639517,0
55664,337502448,0
55665,338086532,0
55666,338541269,0
55667,338934246,0
55668,340144659,0
55669,340301972,0
55670,341540991,0
55671,341602268,0
55672,346716193,0
55673,346798426,0
55674,348266025,0
55675,348897422,1
55676,349366884,0
55677,349838966,0
55678,349862307,0
55679,350263063,0
55680,350353492,0
55681,350797284,0
55682,351071003,0
55683,351991083,0
55684,353358479,0
55685,353360824,0
55686,354090426,0
55687,355023406,0
55688,355033475,0
55689,508569,1
55690,511487,0
55691,667547,0
55692,705026,0
55693,754390,1
55694,849212,0
55695,1883344,1
55696,2384228,0
55697,2456320,0
55698,2473213,0
55699,3223093,0
55700,4418762,0
55701,4461977,0
55702,4701949,0
55703,5116878,0
55704,5202093,0
55705,5283607,1
55706,5395060,0
55707,5678096,0
55708,6006305,0
55709,6151863,0
55710,6204115,0
55711,6367187,0
55712,6826872,0
55713,7296139,1
55714,9222314,0
55715,12218192,0
55716,12258776,0
55717,12358605,0
55718,12489014,1
55719,12922078,0
55720,14222903,1
55721,16085995,0
55722,16374451,0
55723,16937564,0
55724,20859732,0
55725,22095598,0
55726,22466747,0
55727,22835376,0
55728,25315779,1
55729,25634462,0
55730,26537879,0
55731,28926555,1
55732,29908392,0
55733,36313594,0
55734,36336936,0
55735,40011037,0
55736,44091085,0
55737,49350589,0
55738,49552864,1
55739,92005020,0
55740,97233244,0
55741,98745622,0
55742,106376761,0
55743,108964093,0
55744,109570538,1
55745,109613902,0
55746,113182870,0
55747,118974280,0
55748,119020244,0
55749,121557471,0
55750,122266160,0
55751,123617718,0
55752,124225512,1
55753,133764090,0
55754,134620708,0
55755,135704551,0
55756,137022763,0
55757,138021998,1
55758,140152012,0
55759,140468758,0
55760,140952539,0
55761,142208956,1
55762,143846444,0
55763,145325896,0
55764,150263572,0
55765,152207637,0
55766,152322463,0
55767,152328443,1
55768,152467756,0
55769,152738375,0
55770,154412157,1
55771,154779517,1
55772,157105834,1
55773,159408266,1
55774,160397371,0
55775,161263010,0
55776,162695040,0
55777,163078586,0
55778,165999186,0
55779,166071096,1
55780,167071938,1
55781,167943258,1
55782,171339611,1
55783,174426544,0
55784,174825855,0
55785,175979378,0
55786,181262050,0
55787,181767579,0
55788,181939249,0
55789,185684141,0
55790,191696728,0
55791,193825268,0
55792,195467656,0
55793,198118098,0
55794,199609862,1
55795,201645764,0
55796,203226067,0
55797,203406033,1
55798,204023931,0
55799,204197744,0
55800,206481644,0
55801,207754270,0
55802,210225618,0
55803,212577209,0
55804,215075408,0
55805,216717766,0
55806,218589591,0
55807,219544299,0
55808,221658999,0
55809,222443597,0
55810,224280755,0
55811,227066162,1
55812,227157507,1
55813,227647540,0
55814,228239895,0
55815,228445676,0
55816,228583648,0
55817,229101473,0
55818,230047804,0
55819,232797192,0
55820,233517343,0
55821,235484447,1
55822,243423514,0
55823,243885580,1
55824,250412691,1
55825,251081097,0
55826,251835125,0
55827,252489002,0
55828,252595148,0
55829,252663141,0
55830,252670261,0
55831,252724177,0
55832,252840593,0
55833,254715510,0
55834,254923399,0
55835,255811165,0
55836,257692824,0
55837,257694884,0
55838,259267063,0
55839,259414642,1
55840,259765467,1
55841,264459504,0
55842,265369237,0
55843,266070170,1
55844,266866804,1
55845,266885812,0
55846,269539658,0
55847,270842775,0
55848,271158626,0
55849,272329507,1
55850,273884920,0
55851,275781689,0
55852,275918751,0
55853,275943548,0
55854,276105820,1
55855,276132237,0
55856,276200113,0
55857,276625026,0
55858,276714437,1
55859,277609237,0
55860,277740990,0
55861,280057689,0
55862,281494341,0
55863,281495541,0
55864,282185375,0
55865,282491669,0
55866,282689058,0
55867,284427947,1
55868,286179116,0
55869,286283931,0
55870,287180746,0
55871,287469520,0
55872,288414871,0
55873,288563543,0
55874,288595675,1
55875,288844088,0
55876,288844923,0
55877,290428628,1
55878,291122829,0
55879,291439351,0
55880,293761423,0
55881,294326438,1
55882,294364076,1
55883,294379734,1
55884,294399930,1
55885,294667844,0
55886,294753928,1
55887,295194765,0
55888,296077873,0
55889,297617864,0
55890,297986461,0
55891,298214853,0
55892,299111709,0
55893,299134426,1
55894,299217424,0
55895,299251676,1
55896,299442548,1
55897,299464144,1
55898,299619919,1
55899,299635004,1
55900,299712163,1
55901,299739197,1
55902,299946714,0
55903,301814182,0
55904,301940709,0
55905,302238490,1
55906,303358118,0
55907,303421240,0
55908,303528426,0
55909,306066493,0
55910,307446274,0
55911,308918262,0
55912,308920019,0
55913,309434861,0
55914,309922363,0
55915,310925190,0
55916,310939581,0
55917,311444753,0
55918,311459241,0
55919,311472401,0
55920,311545181,0
55921,311934332,0
55922,312467300,0
55923,313383692,0
55924,313490330,0
55925,313555386,0
55926,313558376,0
55927,314608233,0
55928,317656035,0
55929,318585271,0
55930,318987962,0
55931,319102208,0
55932,319647686,0
55933,319831407,0
55934,321128163,0
55935,321356875,0
55936,321369262,0
55937,321640185,0
55938,321931728,0
55939,322324570,0
55940,322528619,0
55941,322852761,0
55942,322908132,1
55943,323258522,0
55944,323447965,0
55945,323633629,0
55946,324122407,0
55947,324351577,0
55948,325237120,0
55949,325246327,0
55950,325423676,0
55951,325591760,0
55952,326786075,0
55953,326799682,0
55954,327255372,0
55955,327312596,0
55956,327330770,0
55957,328740829,0
55958,328991624,0
55959,329531380,0
55960,329826577,0
55961,329831821,0
55962,329834859,0
55963,329835413,0
55964,329839782,0
55965,329849983,0
55966,330162809,0
55967,330171707,0
55968,330618688,0
55969,331465349,0
55970,331988444,0
55971,332780801,0
55972,332971618,0
55973,333238996,0
55974,335015817,0
55975,335016445,0
55976,335133308,0
55977,335642311,0
55978,335968129,0
55979,335976530,0
55980,338091460,0
55981,338798410,0
55982,340634513,1
55983,340789813,0
55984,344312668,0
55985,345703723,0
55986,345977855,0
55987,346863283,0
55988,347039877,0
55989,347661060,0
55990,348648089,0
55991,349250803,0
55992,349253544,0
55993,349693598,0
55994,349750358,0
55995,350335086,0
55996,350340885,0
55997,351731196,0
55998,351741098,0
55999,351809204,0
56000,351814443,0
56001,351830992,0
56002,351901260,0
56003,352000233,0
56004,352443435,0
56005,352773696,0
56006,352946322,0
56007,354702536,0
56008,500830,0
56009,541547,0
56010,593942,0
56011,683084,0
56012,738073,0
56013,843945,1
56014,1216527,0
56015,2462795,0
56016,2542545,0
56017,3289425,0
56018,3295917,0
56019,3596878,0
56020,3912412,0
56021,3950359,0
56022,4037324,0
56023,4545113,0
56024,4857906,0
56025,4920105,0
56026,5284144,0
56027,6210047,0
56028,6329678,0
56029,6611514,0
56030,6612788,0
56031,6737112,0
56032,6768862,0
56033,6769804,0
56034,7960168,0
56035,8259425,0
56036,9212917,0
56037,9735385,0
56038,10460131,0
56039,10888967,0
56040,11245629,0
56041,11294462,0
56042,11709340,0
56043,11838440,0
56044,12868454,1
56045,13146217,0
56046,13206354,0
56047,13491387,0
56048,13526742,0
56049,13671004,0
56050,14759499,1
56051,15332781,0
56052,15701619,0
56053,17998498,0
56054,20358178,0
56055,22743315,0
56056,31233490,0
56057,39970288,0
56058,39994985,0
56059,40916823,0
56060,44212940,1
56061,53206801,0
56062,92373996,1
56063,96482159,0
56064,97817753,0
56065,99125166,1
56066,104199523,1
56067,104874446,0
56068,105189044,0
56069,111973586,0
56070,114758626,1
56071,115069149,0
56072,120078612,1
56073,120939696,1
56074,122202542,0
56075,122809144,0
56076,125701290,0
56077,125852300,0
56078,134844706,0
56079,137175364,0
56080,138265544,0
56081,144134018,0
56082,144330662,0
56083,144665108,0
56084,144892737,0
56085,148372254,0
56086,149452740,1
56087,151068773,0
56088,152796353,0
56089,153336112,0
56090,153470279,0
56091,155062131,0
56092,156177373,0
56093,157576019,0
56094,160707112,1
56095,165832376,0
56096,167193401,1
56097,168547946,0
56098,171628622,0
56099,172035858,0
56100,175129856,0
56101,175294326,0
56102,175950281,0
56103,176207007,0
56104,176279505,0
56105,177856714,0
56106,181550201,0
56107,181662846,0
56108,181944256,0
56109,182052945,0
56110,182261754,0
56111,182777002,0
56112,187097342,0
56113,187991017,0
56114,188046481,0
56115,188458476,1
56116,189050788,0
56117,192203255,1
56118,193525947,0
56119,195594813,1
56120,195907852,0
56121,199298821,0
56122,199972013,0
56123,202354908,0
56124,203649336,0
56125,205827657,0
56126,206384119,0
56127,207290224,0
56128,207356523,0
56129,209381223,1
56130,211631096,0
56131,212283482,0
56132,212643577,0
56133,212982272,0
56134,216944917,0
56135,217698058,0
56136,220622084,1
56137,221821651,0
56138,222337217,0
56139,222394849,0
56140,222975306,0
56141,224185412,0
56142,225378987,1
56143,225467702,0
56144,225529108,0
56145,226385286,0
56146,226694821,0
56147,226939180,0
56148,227437892,0
56149,227639816,1
56150,228245521,1
56151,228247713,0
56152,229619779,0
56153,229794842,0
56154,229827235,0
56155,230781539,0
56156,231324950,0
56157,235463950,0
56158,235634298,0
56159,238305381,0
56160,239101718,0
56161,242773338,0
56162,244581947,1
56163,245258949,0
56164,245296862,0
56165,245696995,0
56166,246419423,0
56167,246643153,0
56168,247449176,0
56169,248929783,0
56170,249247340,0
56171,249456707,1
56172,250365288,0
56173,252507787,0
56174,252682173,0
56175,252727870,0
56176,252794811,0
56177,252845139,0
56178,252896504,0
56179,254632067,1
56180,256000165,0
56181,257326188,0
56182,257528724,0
56183,258368511,0
56184,262470944,0
56185,262863024,0
56186,263880134,0
56187,264731263,0
56188,266247280,0
56189,266998281,0
56190,267804621,0
56191,268351592,0
56192,271292575,0
56193,272890465,0
56194,273723798,0
56195,274480692,0
56196,274602018,0
56197,275356795,0
56198,276021139,0
56199,276264705,0
56200,276312576,0
56201,276512578,0
56202,276539148,0
56203,276623999,0
56204,276790780,0
56205,277336971,0
56206,277403542,0
56207,277680267,0
56208,278759417,0
56209,278764333,0
56210,278863191,0
56211,279594785,1
56212,280924143,1
56213,282080783,1
56214,282942553,0
56215,283312846,0
56216,285329324,0
56217,287079507,0
56218,287080790,0
56219,287449221,0
56220,288249111,0
56221,288259922,0
56222,288469369,1
56223,288677942,0
56224,288834643,0
56225,289889827,0
56226,290762440,0
56227,290811473,0
56228,291199315,1
56229,291686887,0
56230,293215060,1
56231,293299779,1
56232,294006210,0
56233,294401446,1
56234,294421678,1
56235,295487978,1
56236,296924935,0
56237,296972413,0
56238,298110186,0
56239,298283555,0
56240,298310243,0
56241,298341151,0
56242,298439269,0
56243,298492170,0
56244,299134892,0
56245,299266774,1
56246,299443334,0
56247,299485124,1
56248,299552276,1
56249,299714733,1
56250,300044675,0
56251,300640340,0
56252,301734758,0
56253,302070185,0
56254,302127885,1
56255,302484180,1
56256,302526548,1
56257,303267814,0
56258,304376894,1
56259,305241876,0
56260,305806688,0
56261,308954589,0
56262,308988566,0
56263,309022618,0
56264,309035782,0
56265,309065842,0
56266,309106866,0
56267,309202048,0
56268,309507759,0
56269,309830340,0
56270,310839016,0
56271,310840235,0
56272,311077512,0
56273,311110845,0
56274,311219902,0
56275,311266230,1
56276,311420513,0
56277,311555356,0
56278,312010456,0
56279,313777740,0
56280,315370455,1
56281,317012992,0
56282,317779928,0
56283,317903165,0
56284,318618511,0
56285,318772422,0
56286,320081057,0
56287,320407029,0
56288,322373387,0
56289,322795078,0
56290,323489717,0
56291,325296932,0
56292,325973449,0
56293,326015907,0
56294,326351131,0
56295,326442253,1
56296,327177271,0
56297,327298427,0
56298,327299017,0
56299,327357479,0
56300,327714835,0
56301,328143954,0
56302,328294997,0
56303,328427116,0
56304,329434752,0
56305,329824476,0
56306,329830968,0
56307,329831948,0
56308,329832033,0
56309,329835205,0
56310,329898324,0
56311,329997912,0
56312,330161647,0
56313,330364419,0
56314,330401748,0
56315,330688712,0
56316,330935907,0
56317,331192679,0
56318,331363888,1
56319,331683886,0
56320,333034041,0
56321,336206839,0
56322,338194248,0
56323,338577529,0
56324,339002363,0
56325,339374479,0
56326,341361694,0
56327,345179922,0
56328,345187589,0
56329,345993677,0
56330,346600588,0
56331,347215914,0
56332,347474883,0
56333,347566492,0
56334,349555588,0
56335,349967676,0
56336,350163847,0
56337,350378595,0
56338,351525456,0
56339,351923529,0
56340,351932831,0
56341,352523015,0
56342,498879,0
56343,500828,0
56344,503777,0
56345,521195,0
56346,2443153,0
56347,2997142,1
56348,3195947,0
56349,4319356,0
56350,4814368,0
56351,4816392,0
56352,5149825,0
56353,5894353,0
56354,6050904,0
56355,6754225,0
56356,7279519,0
56357,7632917,0
56358,7962324,0
56359,7981277,0
56360,8678334,0
56361,9015034,0
56362,10569626,0
56363,11921273,0
56364,11936254,0
56365,13146255,0
56366,13206160,0
56367,13210812,1
56368,13231830,0
56369,13860851,0
56370,14799712,0
56371,15169902,1
56372,16068167,0
56373,17543372,0
56374,24408153,0
56375,29215018,0
56376,31156264,0
56377,31226435,0
56378,36239994,0
56379,36740345,0
56380,41031046,0
56381,84543949,0
56382,92150332,0
56383,92589507,0
56384,98205983,0
56385,98369167,0
56386,99479036,0
56387,99639014,1
56388,103467521,0
56389,104873894,0
56390,106213189,0
56391,110776383,0
56392,113621058,1
56393,116666798,1
56394,116748742,1
56395,120036638,1
56396,120561229,0
56397,121156291,1
56398,121975489,0
56399,122511151,1
56400,123769743,0
56401,126196545,0
56402,128555757,1
56403,130270995,1
56404,135071681,0
56405,135820393,1
56406,136076872,0
56407,141680602,1
56408,143570241,1
56409,144579567,0
56410,147419158,1
56411,148156014,0
56412,149357718,0
56413,149866783,0
56414,150973103,0
56415,151231708,0
56416,152506679,0
56417,152616400,0
56418,152895434,0
56419,155190902,0
56420,155232748,1
56421,155317378,0
56422,155469743,0
56423,156960809,0
56424,157233423,0
56425,159815756,1
56426,162117713,0
56427,164806320,1
56428,165189901,0
56429,165994655,0
56430,175785868,0
56431,175817283,0
56432,180591284,0
56433,183117675,1
56434,183889319,0
56435,188510822,1
56436,195407890,0
56437,195669656,1
56438,201646392,0
56439,202206474,1
56440,202875160,0
56441,203939585,0
56442,204032932,0
56443,206532364,0
56444,206591774,0
56445,206653766,1
56446,206846557,0
56447,208789595,0
56448,208890928,1
56449,211443334,0
56450,212639057,0
56451,213381126,0
56452,213865081,0
56453,215436157,1
56454,215699955,0
56455,217365601,0
56456,219363853,0
56457,219607144,0
56458,219713216,1
56459,220885210,0
56460,222339502,0
56461,223047285,0
56462,223058351,0
56463,224286307,0
56464,225412123,0
56465,225716036,1
56466,226089210,1
56467,226724951,0
56468,227402225,0
56469,228267804,0
56470,228464995,1
56471,228524874,1
56472,228578710,0
56473,228910724,1
56474,229831028,0
56475,230045818,0
56476,234297237,0
56477,234501391,0
56478,235089194,0
56479,235719854,0
56480,239023100,1
56481,239652561,1
56482,240459988,0
56483,240474122,0
56484,241826176,0
56485,246452889,1
56486,249020742,0
56487,250364882,0
56488,250390415,0
56489,250451453,0
56490,250670530,0
56491,252054417,0
56492,252836073,0
56493,252966050,0
56494,253134628,0
56495,253244253,0
56496,254169620,0
56497,255343857,0
56498,255986154,0
56499,256011748,0
56500,256165745,0
56501,257043358,1
56502,257697989,0
56503,257812010,0
56504,257994569,0
56505,258145024,0
56506,258218508,0
56507,262423032,0
56508,262868402,0
56509,263429021,0
56510,264013283,0
56511,265367459,0
56512,267466144,0
56513,273013131,0
56514,273024398,0
56515,273347348,0
56516,274818588,0
56517,275007162,0
56518,275295707,1
56519,275787877,0
56520,276330035,0
56521,276374811,0
56522,276393609,0
56523,276415500,0
56524,276493631,0
56525,276640454,1
56526,277224659,1
56527,277654804,0
56528,279475094,0
56529,279725841,1
56530,279842687,0
56531,280501939,0
56532,281489085,1
56533,284053356,0
56534,284237847,0
56535,285798642,0
56536,286003642,0
56537,286225898,0
56538,286713364,0
56539,288242292,0
56540,288252326,0
56541,288545527,0
56542,288767515,0
56543,288923949,0
56544,291684683,0
56545,291911828,0
56546,292342878,1
56547,292556974,1
56548,292642709,0
56549,293349811,1
56550,293364665,0
56551,293487522,0
56552,294212338,0
56553,294237039,0
56554,294418542,0
56555,294902749,0
56556,295139296,0
56557,295573882,0
56558,295891600,0
56559,296412475,0
56560,296921098,1
56561,296958194,0
56562,298002418,0
56563,298061452,0
56564,298097487,0
56565,298198841,0
56566,298229731,0
56567,298284157,0
56568,298391182,0
56569,298513998,0
56570,298889880,0
56571,298975184,0
56572,299133276,1
56573,299332389,0
56574,299467471,1
56575,299614268,1
56576,299767900,1
56577,299981178,0
56578,300349300,0
56579,301565884,0
56580,301911667,0
56581,302247879,1
56582,302420835,0
56583,302526782,1
56584,302657476,0
56585,304170135,0
56586,305707789,0
56587,305797112,0
56588,306312660,0
56589,306761380,0
56590,307998318,0
56591,308947598,0
56592,309078007,0
56593,309715916,0
56594,309748951,0
56595,309879499,0
56596,309984907,0
56597,310843639,0
56598,310954555,0
56599,311067505,0
56600,311086836,0
56601,311458467,0
56602,311458845,0
56603,312470917,0
56604,313454128,0
56605,314099248,0
56606,315083399,0
56607,315195984,0
56608,315531176,1
56609,317226610,0
56610,317656530,0
56611,317667307,0
56612,317804840,0
56613,319472419,0
56614,320758844,0
56615,321265167,0
56616,321640460,0
56617,322040215,0
56618,323533958,0
56619,324541213,0
56620,324992591,0
56621,325316720,0
56622,326392812,0
56623,326865479,0
56624,326877472,0
56625,327626935,0
56626,328743742,0
56627,329355982,0
56628,329777324,0
56629,329879847,0
56630,329894225,0
56631,329909020,0
56632,329934037,0
56633,330172323,0
56634,331137526,0
56635,332192444,0
56636,332364279,0
56637,333785872,1
56638,335997194,0
56639,338423039,0
56640,338985661,0
56641,339012368,1
56642,339107838,0
56643,339117259,0
56644,339863066,0
56645,340771036,0
56646,341602438,0
56647,342290555,0
56648,342449857,0
56649,342942419,0
56650,345426038,0
56651,345488907,0
56652,347698647,0
56653,349188397,0
56654,351528020,0
56655,352006964,0
56656,352089538,0
56657,352140631,0
56658,352439939,0
56659,352755369,0
56660,353614706,0
56661,354270002,1
56662,355787961,0
56663,496637,0
56664,805383,1
56665,2459164,0
56666,2542430,0
56667,2970039,1
56668,3150765,0
56669,3697165,0
56670,4187636,0
56671,4568775,0
56672,4568957,0
56673,6015136,0
56674,6645357,0
56675,6791998,0
56676,7575808,0
56677,9919553,1
56678,10906214,0
56679,13219571,0
56680,14561713,0
56681,14684357,0
56682,15591179,1
56683,16759314,0
56684,16849248,0
56685,17198763,1
56686,17427499,0
56687,17563401,0
56688,17580253,0
56689,20542511,0
56690,21470167,0
56691,22984414,0
56692,24902745,0
56693,28929272,0
56694,31085477,0
56695,49733511,0
56696,62203903,0
56697,76666606,0
56698,77887776,0
56699,90582921,0
56700,93511014,0
56701,96258780,0
56702,100620861,1
56703,101305107,0
56704,101862454,0
56705,102953298,0
56706,106733866,0
56707,111164135,0
56708,119648319,0
56709,119691665,0
56710,120429691,1
56711,122845007,0
56712,123047547,0
56713,123073754,1
56714,123087638,1
56715,129736308,0
56716,131827290,0
56717,133915493,0
56718,133953017,0
56719,135013926,0
56720,136524647,0
56721,140176501,0
56722,149234241,0
56723,149722327,1
56724,151434427,0
56725,152751121,0
56726,153703389,1
56727,156077391,1
56728,157254166,0
56729,160685170,0
56730,160980520,0
56731,162956391,0
56732,164079575,0
56733,170443570,0
56734,170819468,0
56735,172895090,0
56736,175131811,0
56737,178803441,0
56738,181449165,0
56739,181693194,0
56740,183472049,0
56741,183985137,0
56742,184828257,0
56743,185046478,0
56744,188801910,1
56745,190018670,0
56746,191681711,0
56747,191727113,0
56748,192764962,0
56749,194042629,0
56750,196717187,1
56751,200951477,0
56752,202782105,0
56753,203637668,0
56754,204648846,0
56755,207031537,0
56756,207889386,0
56757,208198681,1
56758,208384979,1
56759,208943086,1
56760,210062743,0
56761,212727921,0
56762,214710063,0
56763,215385530,0
56764,215958595,0
56765,217493692,0
56766,217707419,0
56767,218094728,0
56768,218426878,0
56769,219916404,0
56770,223027986,0
56771,226671867,0
56772,226713782,0
56773,227358840,1
56774,228273889,0
56775,228325345,0
56776,228449579,0
56777,228468410,0
56778,228584147,0
56779,229530545,0
56780,229582938,0
56781,230795695,1
56782,233099391,0
56783,235308679,1
56784,236715025,0
56785,239119650,0
56786,239186354,1
56787,240208767,0
56788,240637164,0
56789,248712104,0
56790,249455923,1
56791,249941623,1
56792,250853003,0
56793,251727902,0
56794,251732000,1
56795,252245822,0
56796,252603256,0
56797,252658251,0
56798,253975670,1
56799,255983451,0
56800,257911830,0
56801,257983443,0
56802,258005030,0
56803,258014782,1
56804,258217724,0
56805,259081287,1
56806,260173683,1
56807,264706153,1
56808,264747872,0
56809,265902027,0
56810,268211962,0
56811,268511491,0
56812,269719739,1
56813,270685256,0
56814,272073732,0
56815,272117100,1
56816,272587630,0
56817,273546011,0
56818,273653527,0
56819,275528764,0
56820,275914860,0
56821,276133956,0
56822,276137093,0
56823,276202719,0
56824,276208971,1
56825,276233902,0
56826,276296019,0
56827,276354330,0
56828,276427577,0
56829,276543759,0
56830,276588395,0
56831,276596407,0
56832,276617031,0
56833,279146978,0
56834,279198529,0
56835,279596680,0
56836,280741890,1
56837,280767088,0
56838,281983134,0
56839,283738064,0
56840,284480937,0
56841,286087478,0
56842,287791545,0
56843,288095699,1
